,tournament_id,group_id,tournament_type,tournament_progression,tournament_name,tournament_start,tournament_end
2489,54979,11817,1,Standard,19/04/21,2021-04-19,2021-04-19
2490,54978,7960,1,Standard,[SL] Old World Rookie Rumble #68,2021-04-19,2021-04-19
2491,54977,13852,4,Standard,FBBF Cup Online 1°,2021-04-19,2021-04-19
2492,54967,13262,2,Standard,Diarrhea Cup XIII,2021-04-18,2021-04-18
2493,54965,9298,4,Standard,LitBowl 2021,2021-04-18,2021-04-18
2494,54959,14452,2,Standard,Super League,2021-04-16,2021-04-16
2495,54958,11582,4,Standard,RegularSeason7,2021-04-16,2021-04-16
2496,54957,12896,2,Standard,De verlengde opsluiting,2021-04-16,2021-04-16
2497,54956,13962,2,Standard,Lega Tassolandia Stagione 2 RITORNO,2021-04-16,2021-04-16
2498,54954,11676,2,Standard,LEGA GLADIO -Fulginium-,2021-04-16,2021-04-16
2499,54953,11676,2,Standard,LEGA GLADIO -Triple Skull-,2021-04-16,2021-04-16
2500,54952,11676,2,Standard,LEGA GLADIO -Riot-,2021-04-16,2021-04-16
2501,54951,11676,2,Standard,LEGA GLADIO -Combinata- ,2021-04-16,2021-04-16
2502,54950,11676,2,Standard,LEGA GLADIO -Italian Open-,2021-04-16,2021-04-16
2503,54949,11676,2,Standard,LEGA GLADIO -Vaso di Pandora-,2021-04-16,2021-04-16
2504,54948,11676,2,Standard,LEGA GLADIO -Luccini Summer Cup-,2021-04-16,2021-04-16
2505,54947,11676,2,Standard,LEGA GLADIO -24 ore-,2021-04-16,2021-04-16
2506,54946,11676,2,Standard,LEGA GLADIO -Fortress Bowl-,2021-04-16,2021-04-16
2507,54945,11676,2,Standard,LEGA GLADIO -Colossevm-,2021-04-16,2021-04-16
2508,54944,11676,2,Standard,LEGA GLADIO -Gorgonzola o Morte-,2021-04-16,2021-04-16
2509,54943,11676,2,Standard,LEGA GLADIO -Tilean Team Cup-,2021-04-16,2021-04-16
2510,54942,11676,2,Standard,LEGA GLADIO -Pavia Tag Team-,2021-04-16,2021-04-16
2511,54941,11676,2,Standard,LEGA GLADIO -Good vs Evil-,2021-04-16,2021-04-16
2512,54940,11676,2,Standard,LEGA GLADIO -Dolphin Shield-,2021-04-16,2021-04-16
2513,54938,11676,2,Standard,LEGA GLADIO -Harpastum-,2021-04-16,2021-04-16
2514,54927,13262,2,Standard,Diarrhea Cup XII,2021-04-15,2021-04-15
2515,54920,7922,5,Standard,Bar Brawl C - Lo,2021-04-14,2021-04-14
2516,54919,7922,5,Standard,Bar Brawl XCVIII - Mid,2021-04-14,2021-04-14
2517,54918,7922,5,Standard,Bar Brawl LXVII - Hi,2021-04-14,2021-04-14
2518,54917,14396,2,Standard,Puchar Miast Targowych #2,2021-04-14,2021-04-14
2519,54915,10119,3,Standard,Catcher Tournament,2021-04-14,2021-04-14
2520,54913,14435,3,Standard,Friendlies,2021-04-14,2021-04-14
2521,54912,10068,3,Standard,Season 11.1 SoS,2021-04-14,2021-04-14
2522,54910,13262,2,Standard,Diarrhea Cup XI,2021-04-14,2021-04-14
2523,54909,11759,1,Standard,The Mullet Playoff,2021-04-14,2021-04-14
2524,54908,11759,1,Standard,Wilkinson Sword play off,2021-04-14,2021-04-14
2525,54907,6888,3,Standard,NCBB S37 Non-AQ Makeup Tournament,2021-04-13,2021-04-13
2526,54906,2294,1,Standard,Royal Rookie Rumble 481,2021-04-13,2021-04-13
2527,54905,11676,2,Standard,LEGA GLADIO -Royal Rumble-,2021-04-13,2021-04-13
2528,54902,14225,1,Standard,LockBlock Cup,2021-04-12,2021-04-12
2529,54901,11858,2,Standard,Lockdown League 6,2021-04-12,2021-04-12
2530,54900,11296,6,Standard,BB2016 hautajaisturnee,2021-04-12,2021-04-12
2531,54899,14385,4,Standard,Florence Fumbbl Fisticuff - season 1,2021-04-12,2021-04-12
2532,54898,13816,1,Standard,EBBL Season 45 (Playoffs),2021-04-12,2021-04-12
2533,54896,9400,2,Standard,DIBBL S24: Foot Bone's Connected To Division,2021-04-12,2021-04-12
2534,54895,9400,2,Standard,DIBBL S24: Get Freaky With Frank Division,2021-04-12,2021-04-12
2535,54894,9400,2,Standard,DIBBL S24: Grashnak's Gnarlies Division,2021-04-12,2021-04-12
2536,54893,13322,1,Standard,Westminster Backyard Alley,2021-04-12,2021-04-12
2537,54892,13155,4,Standard,SULKY revivication season,2021-04-12,2021-04-12
2538,54889,14059,2,Standard,Balon Asesino ahora SI,2021-04-11,2021-04-11
2539,54888,14207,2,Standard,I Lliga Aproximació,2021-04-11,2021-04-11
2540,54887,13262,2,Standard,Diarrhea Cup X,2021-04-11,2021-04-11
2541,54884,13009,2,Standard,LFL S4 Grupines,2021-04-11,2021-04-11
2542,54883,11893,1,Standard,Naggaroth Knockout VI,2021-04-11,2021-04-11
2543,54882,14185,2,Standard,2.1,2021-04-11,2021-04-11
2544,54879,14343,4,Standard,Mulligan's Open,2021-04-10,2021-04-10
2545,54877,12452,2,Standard,Season 4,2021-04-10,2021-04-10
2546,54875,13322,1,Standard,Squig Westminster Invitational I,2021-04-10,2021-04-10
2547,54874,14329,4,Standard,Das First One,2021-04-10,2021-04-10
2548,54873,10387,1,Standard,[SL] Old World Brawl #87 (Low),2021-04-10,2021-04-10
2549,54872,11969,3,Standard,LTS ORR S5,2021-04-09,2021-04-09
2550,54871,14207,2,Standard,Viernes viernoso,2021-04-09,2021-04-09
2551,54870,13772,4,Standard,IV Memorial Vicente Pous,2021-04-09,2021-04-09
2552,54869,14418,2,Standard,Season 1,2021-04-09,2021-04-09
2553,54867,6888,3,Standard,NCBB S37 BCS Makeup Tournament,2021-04-09,2021-04-09
2554,54865,12026,1,Standard,HDBC 7s S2 - Remas - Tier 1 Playoff Final,2021-04-08,2021-04-08
2555,54864,12026,1,Standard,HDBC 7s S2 - Remas - Tier 2 Playoff Final,2021-04-08,2021-04-08
2556,54863,12026,1,Standard,HDBC 7s S2 - Remas - Tier 3 Playoff Final,2021-04-08,2021-04-08
2557,54862,12026,1,Standard,HDBC 7s S2 - Remas - Tier 4 Playoff Final,2021-04-08,2021-04-08
2558,54861,12274,2,Standard,Yr2 Old World North Spring Regional,2021-04-08,2021-04-08
2559,54860,12274,2,Standard,Yr2 Old World South Spring Regional,2021-04-08,2021-04-08
2560,54859,12274,2,Standard,Yr2 Far East Spring Regional,2021-04-08,2021-04-08
2561,54858,12274,2,Standard,Yr2 Southlands Spring Regional,2021-04-08,2021-04-08
2562,54857,7922,5,Standard,Bar Brawl XCIX - Lo,2021-04-07,2021-04-07
2563,54855,13262,2,Standard,Imodium Challenge II,2021-04-07,2021-04-07
2564,54854,11893,2,Standard,The Four Ways IV,2021-04-07,2021-04-07
2565,54852,12541,2,Standard,,2021-04-06,2021-04-06
2566,54850,14244,3,Standard,SLG vol2,2021-04-05,2021-04-05
2567,54849,12555,2,Standard,SUMMER DUNGEON BOWL (II),2021-04-05,2021-04-05
2568,54847,11177,1,Standard,[SL]UMBBL Shield XV (2000),2021-04-05,2021-04-05
2569,54839,13095,2,Standard,WHW Season 4,2021-04-04,2021-04-04
2570,54838,13812,2,Standard,Hate Corona Draft League Season 4,2021-04-04,2021-04-04
2571,54837,11088,2,Standard,LSD9.2 - Division 3 Coquelicot,2021-04-03,2021-04-03
2572,54836,12545,1,Standard,ZAL 1 - Online Season 3 - Playoffs,2021-04-03,2021-04-03
2573,54835,12545,2,Standard,Wooden Spoon Avoidance Challenge Online Season 3,2021-04-03,2021-04-03
2574,54834,12674,2,Standard,Back to Fields - Spring 2021 Training,2021-04-03,2021-04-03
2575,54833,14103,2,Standard,Davies Derby,2021-04-03,2021-04-03
2576,54832,12452,1,Standard,Playoofs,2021-04-03,2021-04-03
2577,54829,14087,3,Standard,Stormfulde Højder,2021-04-03,2021-04-03
2578,54828,14395,2,Standard,Season 2,2021-04-03,2021-04-03
2579,54827,13591,3,Standard,Bloodweiser Season 3,2021-04-03,2021-04-03
2580,54826,13591,3,Standard,Bugmans Season 3,2021-04-03,2021-04-03
2581,54824,14394,2,Standard,Quarantroll Stunty Cup Season 1,2021-04-03,2021-04-03
2582,54822,14104,2,Standard,Iruñablitz,2021-04-02,2021-04-02
2583,54820,13262,2,Standard,Diarrhea Cup IX,2021-04-02,2021-04-02
2584,54819,12172,3,Standard,Bäshiäinen,2021-04-02,2021-04-02
2585,54818,13262,2,Standard,Imodium Challenge,2021-04-02,2021-04-02
2586,54817,14343,2,Standard,Mullys test 2,2021-04-02,2021-04-02
2587,54815,12491,1,Standard,Season 28 CRUMBBL Playoffs!,2021-04-02,2021-04-02
2588,54814,13231,1,Standard,Season 2 Finale,2021-04-02,2021-04-02
2589,54813,14398,1,Standard,,2021-04-01,2021-04-01
2590,54808,14332,2,Standard,Green or mean - L2T2,2021-04-01,2021-04-01
2591,54807,7922,5,Standard,Bar Brawl XCVII - Mid,2021-03-31,2021-03-31
2592,54806,1928,1,Standard,UI XVII Qualifier: Steel Lantern ,2021-03-31,2021-03-31
2593,54805,1928,1,Standard,UI XVII Qualifier: Obsidian Lantern ,2021-03-31,2021-03-31
2594,54804,1928,1,Standard,UI XVII Qualifier: Crimson Lantern ,2021-03-31,2021-03-31
2595,54803,1928,1,Standard,UI XVII Qualifier: Copper Lantern ,2021-03-31,2021-03-31
2596,54802,1928,1,Standard,UI XVII Qualifier: Bronze Lantern ,2021-03-31,2021-03-31
2597,54801,1928,1,Standard,UI XVII Qualifier: Brass Lantern ,2021-03-31,2021-03-31
2598,54800,1928,1,Standard,UI XVII Qualifier: Ash Lantern ,2021-03-31,2021-03-31
2599,54799,1928,1,Standard,UI XVII Qualifier: Alabaster Lantern,2021-03-31,2021-03-31
2600,54798,1927,1,Standard,UI XVII Qualifier: Light Lantern ,2021-03-31,2021-03-31
2601,54797,1927,1,Standard,UI XVII Qualifier: Jade Lantern ,2021-03-31,2021-03-31
2602,54796,1927,1,Standard,UI XVII Qualifier: Grey Lantern ,2021-03-31,2021-03-31
2603,54795,1927,1,Standard,UI XVII Qualifier: Golden Lantern ,2021-03-31,2021-03-31
2604,54794,1927,1,Standard,UI XVII Qualifier: Celestial Lantern ,2021-03-31,2021-03-31
2605,54793,1927,1,Standard,UI XVII Qualifier: Bright Lantern ,2021-03-31,2021-03-31
2606,54792,1927,1,Standard,UI XVII Qualifier: Amethyst Lantern ,2021-03-31,2021-03-31
2607,54791,1927,1,Standard,UI XVII Qualifier: Amber Lantern ,2021-03-31,2021-03-31
2608,54789,12139,4,Standard,SIoMT Spring 2521 : Woods Battle,2021-03-31,2021-03-31
2609,54787,11088,2,Standard,LSD9.2 - Division 1 Coquelicot,2021-03-30,2021-03-30
2610,54786,2294,1,Standard,Royal Rookie Rumble 480,2021-03-30,2021-03-30
2611,54785,14401,1,Standard,tezzt no1,2021-03-30,2021-03-30
2612,54784,14396,2,Standard,Puchar Miast Targowych #1,2021-03-30,2021-03-30
2613,54782,14059,2,Standard,Copa Balon Asesino II,2021-03-30,2021-03-30
2614,54781,13520,2,Standard,Gold division (lap 6),2021-03-30,2021-03-30
2615,54780,13520,2,Standard,Silver division (lap 6),2021-03-30,2021-03-30
2616,54779,14395,2,Standard,Season 1,2021-03-29,2021-03-29
2617,54778,13718,2,Standard,Season 4,2021-03-29,2021-03-29
2618,54777,14309,3,Standard,Spring Finn Cup - Season 2,2021-03-29,2021-03-29
2619,54770,13009,1,Standard,LFL S3 KO,2021-03-28,2021-03-28
2620,54769,13772,2,Standard,Trofeo Orkesa la Herrera,2021-03-28,2021-03-28
2621,54768,13772,2,Standard,Trofeo Matanza Naranja,2021-03-28,2021-03-28
2622,54767,13772,2,Standard,Trofeo Ramón de Pitanza,2021-03-28,2021-03-28
2623,54766,8250,2,Standard,Season 14 Porthos,2021-03-28,2021-03-28
2624,54765,8250,2,Standard,Season 14 Aramis,2021-03-28,2021-03-28
2625,54764,8250,2,Standard,Season 14 Athos,2021-03-28,2021-03-28
2626,54762,13888,1,Standard,MKBBL Online Season 2 Playoffs,2021-03-28,2021-03-28
2627,54760,13262,2,Standard,Diarreah Cup VIII,2021-03-27,2021-03-27
2628,54759,13365,3,Standard,Worlds Cup: Undead Girone Grigio,2021-03-27,2021-03-27
2629,54758,11088,2,Standard,LSD9.2 - Division 2 Pavot,2021-03-27,2021-03-27
2630,54757,11088,2,Standard,LSD9.2 - Division 4 Puceaux ,2021-03-27,2021-03-27
2631,54752,14138,1,Standard,Coupe de la Lose,2021-03-26,2021-03-26
2632,54751,14325,3,Standard,CHTF League S2,2021-03-26,2021-03-26
2633,54750,14308,2,Standard,Season II - Group 2,2021-03-26,2021-03-26
2634,54748,14308,2,Standard,Season II - Group 1,2021-03-26,2021-03-26
2635,54746,6524,2,Standard,NFC West vs NFC South - Season 26,2021-03-26,2021-03-26
2636,54745,6524,2,Standard,NFC East vs NFC North - Season 26,2021-03-26,2021-03-26
2637,54744,6524,2,Standard,AFC West vs AFC South - Season 26,2021-03-26,2021-03-26
2638,54743,6524,2,Standard,AFC East vs AFC North - Season 26,2021-03-26,2021-03-26
2639,54742,13932,3,Standard,UKTC PART 3 (FFS),2021-03-25,2021-03-25
2640,54737,12555,1,Standard,CORONA PLAYOFFS (II),2021-03-25,2021-03-25
2641,54736,13975,1,Standard,Turniej o Pikselową Pietruszkę S2 ,2021-03-25,2021-03-25
2642,54735,13975,1,Standard,Pikselowy Puchar Gamoni S2,2021-03-25,2021-03-25
2643,54734,14380,1,Standard,PlayOff Oro,2021-03-25,2021-03-25
2644,54728,14335,2,Standard,AnD its Season 2,2021-03-25,2021-03-25
2645,54726,14041,4,Standard,ABBC April 2021 Event,2021-03-25,2021-03-25
2646,54725,3449,1,Standard,WIL Final Season 1 Plate,2021-03-25,2021-03-25
2647,54724,7922,5,Standard,Bar Brawl XCVIII - Lo,2021-03-24,2021-03-24
2648,54723,11893,2,Standard,The Four Ways III,2021-03-24,2021-03-24
2649,54719,14295,2,Standard,Cup Part 2,2021-03-24,2021-03-24
2650,54713,10388,2,Standard,One and a Halfth Invitational Group Stage,2021-03-24,2021-03-24
2651,54711,14098,2,Standard,League Of Pro Bowlers s5,2021-03-23,2021-03-23
2652,54710,13262,2,Standard,Diarreah Cup VII,2021-03-23,2021-03-23
2653,54709,14317,2,Standard,Murderous Mayhem S2,2021-03-23,2021-03-23
2654,54708,13767,1,Standard,Templario Recluido S2 Cuchara,2021-03-23,2021-03-23
2655,54707,13767,1,Standard,Templario Recluido S2 PO,2021-03-23,2021-03-23
2656,54702,13259,2,Standard,Second Chancers,2021-03-22,2021-03-22
2657,54700,14382,3,Standard,DSBBL,2021-03-22,2021-03-22
2658,54698,13479,4,Standard,SLICC Season IV - Golden City Conference,2021-03-22,2021-03-22
2659,54697,13479,4,Standard,SLICC Season IV - Pirate Isle Conference,2021-03-22,2021-03-22
2660,54696,13479,4,Standard,SLICC Season IV - Desert Fiefdoms Conference,2021-03-22,2021-03-22
2661,54695,13479,4,Standard,SLICC Season IV - Jungle Archipelago Conference,2021-03-22,2021-03-22
2662,54694,12413,2,Standard,Rumbbl Fumbbl Fun,2021-03-22,2021-03-22
2663,54692,14346,2,Standard,Preseason 1: The Awakening,2021-03-22,2021-03-22
2664,54679,10455,2,Standard,"CIBBL - Y7, Autumn - Youngbloods XXIX",2021-03-21,2021-03-21
2665,54678,13728,1,Standard,HBBA20 Playoffs,2021-03-21,2021-03-21
2666,54677,11893,1,Standard,The Four Ways II,2021-03-21,2021-03-21
2667,54676,13262,2,Standard,Diarrhea Cup VI,2021-03-21,2021-03-21
2668,54674,11969,4,Standard,LTS s5 swiss,2021-03-21,2021-03-21
2669,54673,14230,2,Standard,Bloodweiser Premier League,2021-03-21,2021-03-21
2670,54672,14360,2,Standard,,2021-03-21,2021-03-21
2671,54671,13932,3,Standard,Practice part deux,2021-03-20,2021-03-20
2672,54670,2294,1,Standard,Royal Rookie Rumble 479,2021-03-20,2021-03-20
2673,54669,13262,2,Standard,Diarreah Supercup,2021-03-20,2021-03-20
2674,54667,647,2,Standard,SWL Premier League LXXXVI,2021-03-20,2021-03-20
2675,54665,647,2,Standard,SWL Chuhui Conference LXXXVI,2021-03-20,2021-03-20
2676,54664,647,2,Standard,SWL Grumnir Conference LXXXVI,2021-03-20,2021-03-20
2677,54662,647,2,Standard,SWL Pugs not Drugs Regional LXXXVI,2021-03-20,2021-03-20
2678,54661,13365,3,Standard,Worlds Cup: Chaos & Elementals Girone Viola,2021-03-20,2021-03-20
2679,54659,13365,3,Standard,Worlds Cup: Forest & Jungle Girone Verde Scuro,2021-03-20,2021-03-20
2680,54658,13365,3,Standard,Worlds Cup: Greenskins Girone Verde Chiaro,2021-03-20,2021-03-20
2681,54657,3180,3,Standard,Vamps for the Memories,2021-03-20,2021-03-20
2682,54655,13365,3,Standard,Worlds Cup: The Khem Girone Oro,2021-03-19,2021-03-19
2683,54653,12451,1,Standard,MOBL Fumbbl S1 Playoffs,2021-03-19,2021-03-19
2684,54651,13365,3,Standard,Worlds Cup: The Others Girone Rosso,2021-03-19,2021-03-19
2685,54648,13262,2,Standard,Diarreah Cup V,2021-03-19,2021-03-19
2686,54646,13365,3,Standard,Worlds Cup: Humans Girone giallo,2021-03-19,2021-03-19
2687,54645,14361,2,Standard,Legends I,2021-03-19,2021-03-19
2688,54644,13365,1,Standard,Magical Cup Playoff,2021-03-19,2021-03-19
2689,54643,13365,1,Standard,Magical Cup Playout,2021-03-19,2021-03-19
2690,54640,14174,2,Standard,Seisd6 Bowl Pandemic Ed. II,2021-03-19,2021-03-19
2691,54636,11893,1,Standard,The Four Ways I,2021-03-18,2021-03-18
2692,54634,13262,2,Standard,Diarrhea Cup IV,2021-03-18,2021-03-18
2693,54633,13312,2,Standard,Lega Scaligera IV,2021-03-18,2021-03-18
2694,54630,13725,4,Standard,Black Hole Open ,2021-03-18,2021-03-18
2695,54628,13812,4,Standard,Corona Cup I 2021,2021-03-18,2021-03-18
2696,54626,12571,1,Standard,8.9.2 FINAL,2021-03-18,2021-03-18
2697,54625,11817,1,Standard,TheFear,2021-03-17,2021-03-17
2698,54624,12334,2,Standard,WüngelLeague - Sezon 3 Grupa B,2021-03-17,2021-03-17
2699,54623,7922,5,Standard,Bar Brawl XCVI - Mid,2021-03-17,2021-03-17
2700,54622,7922,5,Standard,Bar Brawl LXVI - Hi,2021-03-17,2021-03-17
2701,54617,13630,2,Standard,MBBL 1 - Conférence CENTRE,2021-03-17,2021-03-17
2702,54616,13630,2,Standard,MBBL 1 - Conférence OUEST,2021-03-17,2021-03-17
2703,54615,14265,1,Standard,PO,2021-03-17,2021-03-17
2704,54614,13630,2,Standard,MBBL 1 - Conférence EST,2021-03-17,2021-03-17
2705,54613,13630,2,Standard,MBBL 1 - Conférence SUD,2021-03-17,2021-03-17
2706,54612,13630,2,Standard,MBBL 1 - Conférence NORD,2021-03-17,2021-03-17
2707,54610,13612,4,Standard,Torneo Primer Aniversario Covenant Cup,2021-03-17,2021-03-17
2708,54606,13262,2,Standard,Diarreah League,2021-03-16,2021-03-16
2709,54603,12240,3,Standard,Make up Tournament,2021-03-16,2021-03-16
2710,54601,14084,2,Standard,Cuarta temporada vuelta,2021-03-16,2021-03-16
2711,54600,12240,2,Standard,Nuffle - Tin Tier,2021-03-16,2021-03-16
2712,54599,12240,2,Standard,Nuffle - Iron Tier,2021-03-16,2021-03-16
2713,54598,12240,2,Standard,Nuffle - Bronze Tier,2021-03-16,2021-03-16
2714,54594,12240,2,Standard,Nuffle - Silver Tier,2021-03-16,2021-03-16
2715,54593,12240,2,Standard,Nuffle - Gold Tier,2021-03-16,2021-03-16
2716,54592,13728,1,Standard,Playoff Qualifiers,2021-03-15,2021-03-15
2717,54590,11556,4,Standard,V Rookies Bowl,2021-03-15,2021-03-15
2718,54589,12202,2,Standard,ACL Season 8,2021-03-15,2021-03-15
2719,54586,11893,1,Standard,Naggaroth Knockout V,2021-03-15,2021-03-15
2720,54584,14299,3,Standard,Gumbies,2021-03-15,2021-03-15
2721,54579,14059,2,Standard,Copa Balon Asesino,2021-03-15,2021-03-15
2722,54576,14319,2,Standard,Tournament,2021-03-15,2021-03-15
2723,54568,14310,3,Standard,College of Magic Trophy,2021-03-14,2021-03-14
2724,54565,11893,1,Standard,Gojūgo Open 2,2021-03-14,2021-03-14
2725,54564,10387,1,Standard,[SL] Old World Brawl #86 (Developing),2021-03-14,2021-03-14
2726,54563,11893,1,Standard,Gojugo Open 1,2021-03-14,2021-03-14
2727,54562,9400,1,Standard,DIBBL S23: The 'Tickling' Playoffs,2021-03-14,2021-03-14
2728,54560,9400,1,Standard,DIBBL S23: The Participation Plate,2021-03-14,2021-03-14
2729,54559,9400,1,Standard,DIBBL S23: The Wobbly Boot,2021-03-14,2021-03-14
2730,54556,13262,2,Standard,Second Diarreah Cup ,2021-03-14,2021-03-14
2731,54555,3449,1,Standard,WIL Final Season 1 Cup,2021-03-13,2021-03-13
2732,54553,14230,2,Standard,Spike! Conference League,2021-03-13,2021-03-13
2733,54552,13262,2,Standard,Diarrhea Cup,2021-03-13,2021-03-13
2734,54550,14360,2,Standard,Season 1,2021-03-13,2021-03-13
2735,54548,3180,1,Standard,Blooming Daffokills KO,2021-03-13,2021-03-13
2736,54546,13962,2,Standard,Lega Tassolandia Stagione 2 ANDATA,2021-03-12,2021-03-12
2737,54545,14359,4,Standard,Burdigala Bowl,2021-03-12,2021-03-12
2738,54542,11582,1,Standard,S6 Playoff,2021-03-12,2021-03-12
2739,54541,11582,1,Standard,S6 Draft off,2021-03-12,2021-03-12
2740,54538,13479,3,Standard,SLICC Season III - End-of-Season Friendlies,2021-03-11,2021-03-11
2741,54536,12724,4,Standard,Liga virtual 3,2021-03-11,2021-03-11
2742,54535,7922,5,Standard,Bar Brawl XCVII - Lo,2021-03-10,2021-03-10
2743,54534,7922,5,Standard,Bar Brawl XCV - Mid,2021-03-10,2021-03-10
2744,54532,13009,2,Standard,LFL S3 C,2021-03-10,2021-03-10
2745,54531,13009,2,Standard,LFL S3 B,2021-03-10,2021-03-10
2746,54530,13009,2,Standard,LFL S3 A,2021-03-10,2021-03-10
2747,54529,10683,2,Standard,SLA Season 13 - High Tier,2021-03-10,2021-03-10
2748,54527,10683,2,Standard,SLA Season 13 - Low Tier,2021-03-10,2021-03-10
2749,54526,10387,1,Standard,[SL] Old World Brawl #85 (Low),2021-03-10,2021-03-10
2750,54523,12026,3,Standard,HDBC 7s S2 - Remas - Tier 1,2021-03-10,2021-03-10
2751,54522,12026,3,Standard,HDBC 7s S2 - Remas - Tier 2,2021-03-10,2021-03-10
2752,54521,12026,3,Standard,HDBC 7s S2 - Remas - Tier 3,2021-03-10,2021-03-10
2753,54520,12026,3,Standard,HDBC 7s S2 - Remas - Tier 4,2021-03-10,2021-03-10
2754,54519,13230,2,Standard,SSLL S2 - Darknail Division,2021-03-10,2021-03-10
2755,54518,13230,2,Standard,SSLL S2 - Borak Division,2021-03-10,2021-03-10
2756,54516,13230,2,Standard,SSLL S2 - Thorg Division,2021-03-10,2021-03-10
2757,54515,7960,1,Standard,[SL] Old World Rookie Rumble #67,2021-03-10,2021-03-10
2758,54514,14087,3,Standard,Den Dugfriske Division,2021-03-09,2021-03-09
2759,54513,14232,2,Standard,Segunda vuelta,2021-03-09,2021-03-09
2760,54512,12758,4,Standard,The Smallest Cup,2021-03-09,2021-03-09
2761,54509,13772,3,Standard,Grial de Galadriel,2021-03-09,2021-03-09
2762,54508,2294,1,Standard,Royal Rookie Rumble 478,2021-03-09,2021-03-09
2763,54507,13840,3,Standard,DBL PURPLE,2021-03-09,2021-03-09
2764,54506,13566,4,Standard,GREEK CUP,2021-03-09,2021-03-09
2765,54505,12183,2,Standard,Liga por el puñetero Coronavirus IV - Grupo B,2021-03-09,2021-03-09
2766,54504,12183,2,Standard,Liga por el puñetero Coronavirus IV - Grupo A,2021-03-09,2021-03-09
2767,54502,12334,2,Standard,WüngelLeague - Sezon 3 Grupa A,2021-03-09,2021-03-09
2768,54501,11676,1,Standard,PlayOff 28th EDITION,2021-03-09,2021-03-09
2769,54500,14081,3,Standard,"CIBBL+ Y1, Summer - BWM6 vs FOE6",2021-03-09,2021-03-09
2770,54499,14081,3,Standard,"CIBBL+ Y1, Summer - BWM5 vs FOE5",2021-03-09,2021-03-09
2771,54498,14081,3,Standard,"CIBBL+ Y1, Summer - BWM4 vs FOE4",2021-03-09,2021-03-09
2772,54497,14081,3,Standard,"CIBBL+ Y1, Summer - BWM3 vs FOE3",2021-03-09,2021-03-09
2773,54496,14081,3,Standard,"CIBBL+ Y1, Summer - BWM2 vs FOE2",2021-03-09,2021-03-09
2774,54495,14081,3,Standard,"CIBBL+ Y1, Summer - BWM1 vs FOE1",2021-03-09,2021-03-09
2775,54486,14341,3,Standard,Torneo Ricreativo,2021-03-08,2021-03-08
2776,54485,12450,2,Standard,Season 6 - Division 2,2021-03-08,2021-03-08
